 01-01-21,02:21:55,Ch6,T. OVER
 01-01-21,02:22:55,Ch6,T. OVER
 01-01-21,02:23:55,Ch6,T. OVER
 01-01-21,02:24:56,Ch6,T. OVER
 01-01-21,02:25:56,Ch6,T. OVER
 01-01-21,02:26:56,Ch6,T. OVER
 01-01-21,02:27:56,Ch6,T. OVER
 01-01-21,02:28:56,Ch6,T. OVER
 01-01-21,02:29:56,Ch6,T. OVER
 01-01-21,02:30:57,Ch6,T. OVER
 01-01-21,02:31:57,Ch6,T. OVER
 01-01-21,02:32:57,Ch6,T. OVER
 01-01-21,02:33:57,Ch6,T. OVER
 01-01-21,02:34:58,Ch6,T. OVER
 01-01-21,02:35:58,Ch6,T. OVER
 01-01-21,02:36:58,Ch6,T. OVER
 01-01-21,02:37:58,Ch6,T. OVER
 01-01-21,02:38:58,Ch6,T. OVER
 01-01-21,02:39:58,Ch6,T. OVER
 01-01-21,02:40:58,Ch6,T. OVER
 01-01-21,02:41:58,Ch6,T. OVER
 01-01-21,02:42:58,Ch6,T. OVER
 01-01-21,02:43:59,Ch6,T. OVER
 01-01-21,02:44:59,Ch6,T. OVER
 01-01-21,02:45:59,Ch6,T. OVER
 01-01-21,02:46:59,Ch6,T. OVER
 01-01-21,02:47:59,Ch6,T. OVER
 01-01-21,02:48:59,Ch6,T. OVER
 01-01-21,02:49:59,Ch6,T. OVER
 01-01-21,02:50:59,Ch6,T. OVER
 01-01-21,02:51:59,Ch6,T. OVER
 01-01-21,02:53:00,Ch6,T. OVER
 01-01-21,02:54:00,Ch6,T. OVER
 01-01-21,02:55:00,Ch6,T. OVER
 01-01-21,02:56:00,Ch6,T. OVER
 01-01-21,02:57:00,Ch6,T. OVER
 01-01-21,02:58:00,Ch6,T. OVER
 01-01-21,02:59:00,Ch6,T. OVER
 01-01-21,03:00:00,Ch6,T. OVER
 01-01-21,03:01:00,Ch6,T. OVER
 01-01-21,03:02:01,Ch6,T. OVER
 01-01-21,03:03:01,Ch6,T. OVER
 01-01-21,03:04:01,Ch6,T. OVER
 01-01-21,03:05:01,Ch6,T. OVER
 01-01-21,03:06:01,Ch6,T. OVER
 01-01-21,03:07:02,Ch6,T. OVER
 01-01-21,03:08:02,Ch6,T. OVER
 01-01-21,03:09:02,Ch6,T. OVER
 01-01-21,03:10:02,Ch6,T. OVER
 01-01-21,03:11:03,Ch6,T. OVER
 01-01-21,03:12:03,Ch6,T. OVER
 01-01-21,03:13:03,Ch6,T. OVER
 01-01-21,03:14:03,Ch6,T. OVER
 01-01-21,03:15:03,Ch6,T. OVER
 01-01-21,03:16:04,Ch6,T. OVER
 01-01-21,03:17:04,Ch6,T. OVER
 01-01-21,03:18:04,Ch6,T. OVER
 01-01-21,03:19:04,Ch6,T. OVER
 01-01-21,03:20:04,Ch6,T. OVER
 01-01-21,03:21:04,Ch6,T. OVER
 01-01-21,03:22:04,Ch6,T. OVER
 01-01-21,03:23:04,Ch6,T. OVER
 01-01-21,03:24:04,Ch6,T. OVER
 01-01-21,03:25:04,Ch6,T. OVER
 01-01-21,03:26:04,Ch6,T. OVER
 01-01-21,03:27:04,Ch6,T. OVER
 01-01-21,03:28:04,Ch6,T. OVER
 01-01-21,03:29:05,Ch6,T. OVER
 01-01-21,03:30:05,Ch6,T. OVER
 01-01-21,03:31:05,Ch6,T. OVER
 01-01-21,03:32:05,Ch6,T. OVER
 01-01-21,03:33:05,Ch6,T. OVER
 01-01-21,03:34:05,Ch6,T. OVER
 01-01-21,03:35:05,Ch6,T. OVER
 01-01-21,03:36:06,Ch6,T. OVER
 01-01-21,03:37:06,Ch6,T. OVER
 01-01-21,03:38:06,Ch6,T. OVER
 01-01-21,03:39:06,Ch6,T. OVER
 01-01-21,03:40:06,Ch6,T. OVER
 01-01-21,03:41:06,Ch6,T. OVER
 01-01-21,03:42:06,Ch6,T. OVER
 01-01-21,03:43:06,Ch6,T. OVER
 01-01-21,03:44:07,Ch6,T. OVER
 01-01-21,03:45:07,Ch6,T. OVER
 01-01-21,03:46:07,Ch6,T. OVER
 01-01-21,03:47:07,Ch6,T. OVER
 01-01-21,03:48:07,Ch6,T. OVER
 01-01-21,03:49:07,Ch6,T. OVER
 01-01-21,03:50:07,Ch6,T. OVER
 01-01-21,03:51:08,Ch6,T. OVER
 01-01-21,03:52:08,Ch6,T. OVER
 01-01-21,03:53:08,Ch6,T. OVER
 01-01-21,03:54:08,Ch6,T. OVER
 01-01-21,03:55:08,Ch6,T. OVER
 01-01-21,03:56:08,Ch6,T. OVER
 01-01-21,03:57:08,Ch6,T. OVER
 01-01-21,03:58:08,Ch6,T. OVER
 01-01-21,03:59:08,Ch6,T. OVER
 01-01-21,04:00:09,Ch6,T. OVER
 01-01-21,04:01:09,Ch6,T. OVER
 01-01-21,04:02:09,Ch6,T. OVER
 01-01-21,04:03:09,Ch6,T. OVER
 01-01-21,04:04:09,Ch6,T. OVER
 01-01-21,04:05:09,Ch6,T. OVER
 01-01-21,04:06:09,Ch6,T. OVER
 01-01-21,04:07:09,Ch6,T. OVER
 01-01-21,04:08:10,Ch6,T. OVER
 01-01-21,04:09:10,Ch6,T. OVER
 01-01-21,04:10:10,Ch6,T. OVER
 01-01-21,04:11:10,Ch6,T. OVER
 01-01-21,04:12:10,Ch6,T. OVER
 01-01-21,04:13:10,Ch6,T. OVER
 01-01-21,04:14:10,Ch6,T. OVER
 01-01-21,04:15:10,Ch6,T. OVER
 01-01-21,04:16:10,Ch6,T. OVER
 01-01-21,04:17:10,Ch6,T. OVER
 01-01-21,04:18:11,Ch6,T. OVER
 01-01-21,04:19:11,Ch6,T. OVER
 01-01-21,04:20:11,Ch6,T. OVER
 01-01-21,04:21:11,Ch6,T. OVER
 01-01-21,04:22:11,Ch6,T. OVER
 01-01-21,04:23:11,Ch6,T. OVER
 01-01-21,04:24:11,Ch6,T. OVER
 01-01-21,04:25:12,Ch6,T. OVER
 01-01-21,04:26:12,Ch6,T. OVER
 01-01-21,04:27:12,Ch6,T. OVER
 01-01-21,04:28:12,Ch6,T. OVER
 01-01-21,04:29:12,Ch6,T. OVER
 01-01-21,04:30:12,Ch6,T. OVER
 01-01-21,04:31:12,Ch6,T. OVER
 01-01-21,04:32:12,Ch6,T. OVER
 01-01-21,04:33:12,Ch6,T. OVER
 01-01-21,04:34:13,Ch6,T. OVER
 01-01-21,04:35:13,Ch6,T. OVER
 01-01-21,04:36:13,Ch6,T. OVER
 01-01-21,04:37:13,Ch6,T. OVER
 01-01-21,04:38:13,Ch6,T. OVER
 01-01-21,04:39:13,Ch6,T. OVER
 01-01-21,04:40:13,Ch6,T. OVER
 01-01-21,04:41:13,Ch6,T. OVER
 01-01-21,04:42:14,Ch6,T. OVER
 01-01-21,04:43:14,Ch6,T. OVER
 01-01-21,04:44:14,Ch6,T. OVER
 01-01-21,04:45:14,Ch6,T. OVER
 01-01-21,04:46:14,Ch6,T. OVER
 01-01-21,04:47:14,Ch6,T. OVER
 01-01-21,04:48:14,Ch6,T. OVER
 01-01-21,04:49:14,Ch6,T. OVER
 01-01-21,04:50:14,Ch6,T. OVER
 01-01-21,04:51:14,Ch6,T. OVER
 01-01-21,04:52:15,Ch6,T. OVER
 01-01-21,04:53:15,Ch6,T. OVER
 01-01-21,04:54:15,Ch6,T. OVER
 01-01-21,04:55:15,Ch6,T. OVER
 01-01-21,04:56:15,Ch6,T. OVER
 01-01-21,04:57:15,Ch6,T. OVER
 01-01-21,04:58:15,Ch6,T. OVER
 01-01-21,04:59:16,Ch6,T. OVER
 01-01-21,05:00:16,Ch6,T. OVER
 01-01-21,05:01:16,Ch6,T. OVER
 01-01-21,05:02:16,Ch6,T. OVER
 01-01-21,05:03:17,Ch6,T. OVER
 01-01-21,05:04:17,Ch6,T. OVER
 01-01-21,05:05:17,Ch6,T. OVER
 01-01-21,05:06:17,Ch6,T. OVER
 01-01-21,05:07:17,Ch6,T. OVER
 01-01-21,05:08:17,Ch6,T. OVER
 01-01-21,05:09:17,Ch6,T. OVER
 01-01-21,05:10:17,Ch6,T. OVER
 01-01-21,05:11:17,Ch6,T. OVER
 01-01-21,05:12:18,Ch6,T. OVER
 01-01-21,05:13:18,Ch6,T. OVER
 01-01-21,05:14:18,Ch6,T. OVER
 01-01-21,05:15:18,Ch6,T. OVER
 01-01-21,05:16:18,Ch6,T. OVER
 01-01-21,05:17:18,Ch6,T. OVER
 01-01-21,05:18:19,Ch6,T. OVER
 01-01-21,05:19:19,Ch6,T. OVER
 01-01-21,05:20:19,Ch6,T. OVER
 01-01-21,05:21:19,Ch6,T. OVER
 01-01-21,05:22:19,Ch6,T. OVER
 01-01-21,05:23:19,Ch6,T. OVER
 01-01-21,05:24:19,Ch6,T. OVER
 01-01-21,05:25:20,Ch6,T. OVER
 01-01-21,05:26:20,Ch6,T. OVER
 01-01-21,05:27:20,Ch6,T. OVER
 01-01-21,05:28:20,Ch6,T. OVER
 01-01-21,05:29:20,Ch6,T. OVER
 01-01-21,05:30:20,Ch6,T. OVER
 01-01-21,05:31:20,Ch6,T. OVER
 01-01-21,05:32:20,Ch6,T. OVER
 01-01-21,05:33:20,Ch6,T. OVER
 01-01-21,05:34:20,Ch6,T. OVER
 01-01-21,05:35:21,Ch6,T. OVER
 01-01-21,05:36:21,Ch6,T. OVER
 01-01-21,05:37:21,Ch6,T. OVER
 01-01-21,05:38:21,Ch6,T. OVER
 01-01-21,05:39:21,Ch6,T. OVER
 01-01-21,05:40:22,Ch6,T. OVER
 01-01-21,05:41:22,Ch6,T. OVER
 01-01-21,05:42:22,Ch6,T. OVER
 01-01-21,05:43:22,Ch6,T. OVER
 01-01-21,05:44:22,Ch6,T. OVER
 01-01-21,05:45:23,Ch6,T. OVER
 01-01-21,05:46:23,Ch6,T. OVER
 01-01-21,05:47:23,Ch6,T. OVER
 01-01-21,05:48:23,Ch6,T. OVER
 01-01-21,05:49:23,Ch6,T. OVER
 01-01-21,05:50:23,Ch6,T. OVER
 01-01-21,05:51:23,Ch6,T. OVER
 01-01-21,05:52:23,Ch6,T. OVER
 01-01-21,05:53:24,Ch6,T. OVER
 01-01-21,05:54:24,Ch6,T. OVER
 01-01-21,05:55:24,Ch6,T. OVER
 01-01-21,05:56:24,Ch6,T. OVER
 01-01-21,05:57:24,Ch6,T. OVER
 01-01-21,05:58:24,Ch6,T. OVER
 01-01-21,05:59:24,Ch6,T. OVER
 01-01-21,06:00:24,Ch6,T. OVER
 01-01-21,06:01:24,Ch6,T. OVER
 01-01-21,06:02:24,Ch6,T. OVER
 01-01-21,06:03:25,Ch6,T. OVER
 01-01-21,06:04:25,Ch6,T. OVER
 01-01-21,06:05:25,Ch6,T. OVER
 01-01-21,06:06:25,Ch6,T. OVER
 01-01-21,06:07:26,Ch6,T. OVER
 01-01-21,06:08:26,Ch6,T. OVER
 01-01-21,06:09:26,Ch6,T. OVER
 01-01-21,06:10:26,Ch6,T. OVER
 01-01-21,06:11:26,Ch6,T. OVER
 01-01-21,06:12:26,Ch6,T. OVER
 01-01-21,06:13:27,Ch6,T. OVER
 01-01-21,06:14:27,Ch6,T. OVER
 01-01-21,06:15:27,Ch6,T. OVER
 01-01-21,06:16:27,Ch6,T. OVER
 01-01-21,06:17:27,Ch6,T. OVER
 01-01-21,06:18:27,Ch6,T. OVER
 01-01-21,06:19:27,Ch6,T. OVER
 01-01-21,06:20:28,Ch6,T. OVER
 01-01-21,06:21:28,Ch6,T. OVER
 01-01-21,06:22:28,Ch6,T. OVER
 01-01-21,06:23:28,Ch6,T. OVER
 01-01-21,06:24:28,Ch6,T. OVER
 01-01-21,06:25:28,Ch6,T. OVER
 01-01-21,06:26:28,Ch6,T. OVER
 01-01-21,06:27:29,Ch6,T. OVER
 01-01-21,06:28:29,Ch6,T. OVER
 01-01-21,06:29:29,Ch6,T. OVER
 01-01-21,06:30:29,Ch6,T. OVER
 01-01-21,06:31:29,Ch6,T. OVER
 01-01-21,06:32:30,Ch6,T. OVER
 01-01-21,06:33:30,Ch6,T. OVER
 01-01-21,06:34:30,Ch6,T. OVER
 01-01-21,06:35:30,Ch6,T. OVER
 01-01-21,06:36:31,Ch6,T. OVER
 01-01-21,06:37:31,Ch6,T. OVER
 01-01-21,06:38:31,Ch6,T. OVER
 01-01-21,06:39:31,Ch6,T. OVER
 01-01-21,06:40:31,Ch6,T. OVER
 01-01-21,06:41:31,Ch6,T. OVER
 01-01-21,06:42:31,Ch6,T. OVER
 01-01-21,06:43:31,Ch6,T. OVER
 01-01-21,06:44:32,Ch6,T. OVER
 01-01-21,06:45:32,Ch6,T. OVER
 01-01-21,06:46:32,Ch6,T. OVER
 01-01-21,06:47:32,Ch6,T. OVER
 01-01-21,06:48:32,Ch6,T. OVER
 01-01-21,06:49:32,Ch6,T. OVER
 01-01-21,06:50:32,Ch6,T. OVER
 01-01-21,06:51:33,Ch6,T. OVER
 01-01-21,06:52:33,Ch6,T. OVER
 01-01-21,06:53:33,Ch6,T. OVER
 01-01-21,06:54:33,Ch6,T. OVER
 01-01-21,06:55:33,Ch6,T. OVER
 01-01-21,06:56:33,Ch6,T. OVER
 01-01-21,06:57:33,Ch6,T. OVER
 01-01-21,06:58:33,Ch6,T. OVER
 01-01-21,06:59:33,Ch6,T. OVER
 01-01-21,07:00:33,Ch6,T. OVER
 01-01-21,07:01:34,Ch6,T. OVER
 01-01-21,07:02:34,Ch6,T. OVER
 01-01-21,07:03:34,Ch6,T. OVER
 01-01-21,07:04:34,Ch6,T. OVER
 01-01-21,07:05:34,Ch6,T. OVER
 01-01-21,07:06:34,Ch6,T. OVER
 01-01-21,07:07:34,Ch6,T. OVER
 01-01-21,07:08:35,Ch6,T. OVER
 01-01-21,07:09:35,Ch6,T. OVER
 01-01-21,07:10:35,Ch6,T. OVER
 01-01-21,07:11:35,Ch6,T. OVER
 01-01-21,07:12:35,Ch6,T. OVER
 01-01-21,07:13:35,Ch6,T. OVER
 01-01-21,07:14:36,Ch6,T. OVER
 01-01-21,07:15:36,Ch6,T. OVER
 01-01-21,07:16:36,Ch6,T. OVER
 01-01-21,07:17:36,Ch6,T. OVER
 01-01-21,07:18:36,Ch6,T. OVER
 01-01-21,07:19:36,Ch6,T. OVER
 01-01-21,07:20:36,Ch6,T. OVER
 01-01-21,07:21:36,Ch6,T. OVER
 01-01-21,07:22:37,Ch6,T. OVER
 01-01-21,07:23:37,Ch6,T. OVER
 01-01-21,07:24:37,Ch6,T. OVER
 01-01-21,07:25:37,Ch6,T. OVER
 01-01-21,07:26:37,Ch6,T. OVER
 01-01-21,07:27:38,Ch6,T. OVER
 01-01-21,07:28:38,Ch6,T. OVER
 01-01-21,07:29:38,Ch6,T. OVER
 01-01-21,07:30:38,Ch6,T. OVER
 01-01-21,07:31:39,Ch6,T. OVER
 01-01-21,07:32:39,Ch6,T. OVER
 01-01-21,07:33:39,Ch6,T. OVER
 01-01-21,07:34:39,Ch6,T. OVER
 01-01-21,07:35:39,Ch6,T. OVER
 01-01-21,07:36:39,Ch6,T. OVER
 01-01-21,07:37:39,Ch6,T. OVER
 01-01-21,07:38:40,Ch6,T. OVER
 01-01-21,07:39:40,Ch6,T. OVER
 01-01-21,07:40:40,Ch6,T. OVER
 01-01-21,07:41:40,Ch6,T. OVER
 01-01-21,07:42:41,Ch6,T. OVER
 01-01-21,07:43:41,Ch6,T. OVER
 01-01-21,07:44:41,Ch6,T. OVER
 01-01-21,07:45:41,Ch6,T. OVER
 01-01-21,07:46:41,Ch6,T. OVER
 01-01-21,07:47:41,Ch6,T. OVER
 01-01-21,07:48:41,Ch6,T. OVER
 01-01-21,07:49:41,Ch6,T. OVER
 01-01-21,07:50:41,Ch6,T. OVER
 01-01-21,07:51:42,Ch6,T. OVER
 01-01-21,07:52:42,Ch6,T. OVER
 01-01-21,07:53:42,Ch6,T. OVER
 01-01-21,07:54:42,Ch6,T. OVER
 01-01-21,07:55:42,Ch6,T. OVER
 01-01-21,07:56:42,Ch6,T. OVER
 01-01-21,07:57:42,Ch6,T. OVER
 01-01-21,07:58:43,Ch6,T. OVER
 01-01-21,07:59:43,Ch6,T. OVER
 01-01-21,08:00:43,Ch6,T. OVER
 01-01-21,08:01:43,Ch6,T. OVER
 01-01-21,08:02:43,Ch6,T. OVER
 01-01-21,08:03:44,Ch6,T. OVER
 01-01-21,08:04:44,Ch6,T. OVER
 01-01-21,08:05:44,Ch6,T. OVER
 01-01-21,08:06:44,Ch6,T. OVER
 01-01-21,08:07:44,Ch6,T. OVER
 01-01-21,08:08:44,Ch6,T. OVER
 01-01-21,08:09:44,Ch6,T. OVER
 01-01-21,08:10:44,Ch6,T. OVER
 01-01-21,08:11:44,Ch6,T. OVER
 01-01-21,08:12:44,Ch6,T. OVER
 01-01-21,08:13:45,Ch6,T. OVER
 01-01-21,08:14:45,Ch6,T. OVER
 01-01-21,08:15:45,Ch6,T. OVER
 01-01-21,08:16:45,Ch6,T. OVER
 01-01-21,08:17:45,Ch6,T. OVER
 01-01-21,08:18:45,Ch6,T. OVER
 01-01-21,08:19:46,Ch6,T. OVER
 01-01-21,08:20:46,Ch6,T. OVER
 01-01-21,08:21:46,Ch6,T. OVER
 01-01-21,08:22:46,Ch6,T. OVER
 01-01-21,08:23:46,Ch6,T. OVER
 01-01-21,08:24:46,Ch6,T. OVER
 01-01-21,08:25:46,Ch6,T. OVER
 01-01-21,08:26:47,Ch6,T. OVER
 01-01-21,08:27:47,Ch6,T. OVER
 01-01-21,08:28:47,Ch6,T. OVER
 01-01-21,08:29:47,Ch6,T. OVER
 01-01-21,08:30:47,Ch6,T. OVER
 01-01-21,08:31:47,Ch6,T. OVER
 01-01-21,08:32:47,Ch6,T. OVER
 01-01-21,08:33:47,Ch6,T. OVER
 01-01-21,08:34:47,Ch6,T. OVER
 01-01-21,08:35:48,Ch6,T. OVER
 01-01-21,08:36:48,Ch6,T. OVER
 01-01-21,08:37:48,Ch6,T. OVER
 01-01-21,08:38:48,Ch6,T. OVER
 01-01-21,08:39:48,Ch6,T. OVER
 01-01-21,08:40:48,Ch6,T. OVER
 01-01-21,08:41:48,Ch6,T. OVER
 01-01-21,08:42:48,Ch6,T. OVER
 01-01-21,08:43:48,Ch6,T. OVER
 01-01-21,08:44:49,Ch6,T. OVER
 01-01-21,08:45:49,Ch6,T. OVER
 01-01-21,08:46:49,Ch6,T. OVER
 01-01-21,08:47:49,Ch6,T. OVER
 01-01-21,08:48:49,Ch6,T. OVER
 01-01-21,08:49:49,Ch6,T. OVER
 01-01-21,08:50:50,Ch6,T. OVER
 01-01-21,08:51:50,Ch6,T. OVER
 01-01-21,08:52:50,Ch6,T. OVER
 01-01-21,08:53:50,Ch6,T. OVER
 01-01-21,08:54:50,Ch6,T. OVER
 01-01-21,08:55:50,Ch6,T. OVER
 01-01-21,08:56:50,Ch6,T. OVER
 01-01-21,08:57:51,Ch6,T. OVER
 01-01-21,08:58:51,Ch6,T. OVER
 01-01-21,08:59:51,Ch6,T. OVER
 01-01-21,09:00:51,Ch6,T. OVER
 01-01-21,09:01:51,Ch6,T. OVER
 01-01-21,09:02:51,Ch6,T. OVER
 01-01-21,09:03:51,Ch6,T. OVER
 01-01-21,09:04:51,Ch6,T. OVER
 01-01-21,09:05:52,Ch6,T. OVER
 01-01-21,09:06:52,Ch6,T. OVER
 01-01-21,09:07:52,Ch6,T. OVER
 01-01-21,09:08:52,Ch6,T. OVER
 01-01-21,09:09:52,Ch6,T. OVER
 01-01-21,09:10:53,Ch6,T. OVER
 01-01-21,09:11:53,Ch6,T. OVER
 01-01-21,09:12:53,Ch6,T. OVER
 01-01-21,09:13:53,Ch6,T. OVER
 01-01-21,09:14:53,Ch6,T. OVER
 01-01-21,09:15:54,Ch6,T. OVER
 01-01-21,09:16:54,Ch6,T. OVER
 01-01-21,09:17:54,Ch6,T. OVER
 01-01-21,09:18:55,Ch6,T. OVER
 01-01-21,09:19:55,Ch6,T. OVER
 01-01-21,09:20:55,Ch6,T. OVER
 01-01-21,09:21:55,Ch6,T. OVER
 01-01-21,09:22:55,Ch6,T. OVER
 01-01-21,09:23:55,Ch6,T. OVER
 01-01-21,09:24:55,Ch6,T. OVER
 01-01-21,09:25:55,Ch6,T. OVER
 01-01-21,09:26:56,Ch6,T. OVER
 01-01-21,09:27:56,Ch6,T. OVER
 01-01-21,09:28:56,Ch6,T. OVER
 01-01-21,09:29:56,Ch6,T. OVER
 01-01-21,09:30:56,Ch6,T. OVER
 01-01-21,09:31:56,Ch6,T. OVER
 01-01-21,09:32:56,Ch6,T. OVER
 01-01-21,09:33:56,Ch6,T. OVER
 01-01-21,09:34:57,Ch6,T. OVER
 01-01-21,09:35:57,Ch6,T. OVER
 01-01-21,09:36:57,Ch6,T. OVER
 01-01-21,09:37:57,Ch6,T. OVER
 01-01-21,09:38:57,Ch6,T. OVER
 01-01-21,09:39:57,Ch6,T. OVER
 01-01-21,09:40:58,Ch6,T. OVER
 01-01-21,09:41:58,Ch6,T. OVER
 01-01-21,09:42:58,Ch6,T. OVER
 01-01-21,09:43:58,Ch6,T. OVER
