01-01-21,00:18:57,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.41E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.98E+0,0,1,
01-01-21,00:19:59,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.44E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.95E+0,0,1,
01-01-21,00:21:01,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.42E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.95E+0,0,1,
01-01-21,00:22:03,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.44E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 2.00E+0,0,1,
01-01-21,00:23:05,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.41E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.92E+0,0,1,
01-01-21,00:24:05,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.49E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.96E+0,0,1,
01-01-21,00:25:07,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.42E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.96E+0,0,1,
01-01-21,00:26:09,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.37E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.99E+0,0,1,
01-01-21,00:27:11,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.41E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.96E+0,0,1,
01-01-21,00:28:13,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.41E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.95E+0,0,1,
01-01-21,00:29:15,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.43E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.93E+0,0,1,
01-01-21,00:30:17,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.45E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.95E+0,0,1,
01-01-21,00:31:19,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.44E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.96E+0,0,1,
01-01-21,00:32:21,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.47E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.97E+0,0,1,
01-01-21,00:33:23,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.40E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.98E+0,0,1,
01-01-21,00:34:25,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.43E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.96E+0,0,1,
01-01-21,00:35:27,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.42E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.96E+0,0,1,
01-01-21,00:36:29,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.37E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.99E+0,0,1,
01-01-21,00:37:31,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.45E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.95E+0,0,1,
01-01-21,00:38:33,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.42E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.93E+0,0,1,
01-01-21,00:39:35,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.43E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.97E+0,0,1,
01-01-21,00:40:37,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.40E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.97E+0,0,1,
01-01-21,00:41:39,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.41E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.94E+0,0,1,
01-01-21,00:42:41,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.43E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.94E+0,0,1,
01-01-21,00:43:43,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.42E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.93E+0,0,1,
01-01-21,00:44:45,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.47E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.94E+0,0,1,
01-01-21,00:45:47,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.37E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.97E+0,0,1,
01-01-21,00:46:49,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.42E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.98E+0,0,1,
01-01-21,00:47:51,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.44E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 2.00E+0,0,1,
01-01-21,00:48:51,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.38E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.96E+0,0,1,
01-01-21,00:49:53,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.43E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.96E+0,0,1,
01-01-21,00:50:55,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.45E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 2.01E+0,0,1,
01-01-21,00:51:57,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.37E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.97E+0,0,1,
01-01-21,00:52:59,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.42E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.95E+0,0,1,
01-01-21,00:53:59,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.39E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.94E+0,0,1,
01-01-21,00:55:01,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.42E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.98E+0,0,1,
01-01-21,00:56:01,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.40E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.93E+0,0,1,
01-01-21,00:57:03,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.47E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.91E+0,0,1,
01-01-21,00:58:05,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.43E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.99E+0,0,1,
01-01-21,00:59:07,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.46E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.97E+0,0,1,
01-01-21,01:00:09,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.43E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.93E+0,0,1,
01-01-21,01:01:11,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.40E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.98E+0,0,1,
01-01-21,01:02:13,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.40E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.97E+0,0,1,
01-01-21,01:03:14,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.42E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.98E+0,0,1,
01-01-21,01:04:16,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.40E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.98E+0,0,1,
01-01-21,01:05:18,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.42E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.96E+0,0,1,
01-01-21,01:06:20,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.48E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.94E+0,0,1,
01-01-21,01:07:20,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.50E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.98E+0,0,1,
01-01-21,01:08:22,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.46E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.99E+0,0,1,
01-01-21,01:09:24,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.42E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.96E+0,0,1,
01-01-21,01:10:26,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.48E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.95E+0,0,1,
01-01-21,01:11:26,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.46E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.99E+0,0,1,
01-01-21,01:12:28,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.37E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.99E+0,0,1,
01-01-21,01:13:30,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.44E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.94E+0,0,1,
01-01-21,01:14:32,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.44E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.96E+0,0,1,
01-01-21,01:15:34,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.43E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.96E+0,0,1,
01-01-21,01:16:36,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.44E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.96E+0,0,1,
01-01-21,01:17:38,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.46E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.93E+0,0,1,
01-01-21,01:18:40,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.48E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.95E+0,0,1,
01-01-21,01:19:42,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.49E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.96E+0,0,1,
01-01-21,01:20:44,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.48E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.93E+0,0,1,
01-01-21,01:21:46,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.42E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.94E+0,0,1,
01-01-21,01:22:48,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.47E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.96E+0,0,1,
01-01-21,01:23:50,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.46E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 2.00E+0,0,1,
01-01-21,01:24:52,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.46E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 2.01E+0,0,1,
01-01-21,01:25:54,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.43E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.98E+0,0,1,
01-01-21,01:26:56,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.42E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.93E+0,0,1,
01-01-21,01:27:58,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.47E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.96E+0,0,1,
01-01-21,01:29:00,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.46E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.96E+0,0,1,
01-01-21,01:30:02,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.48E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.97E+0,0,1,
01-01-21,01:31:02,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.40E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.97E+0,0,1,
01-01-21,01:32:04,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.45E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.99E+0,0,1,
01-01-21,01:33:05,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.43E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.92E+0,0,1,
01-01-21,01:34:08,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.46E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 2.02E+0,0,1,
01-01-21,01:35:10,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.50E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.97E+0,0,1,
01-01-21,01:36:11,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.48E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.91E+0,0,1,
01-01-21,01:37:13,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.42E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.96E+0,0,1,
01-01-21,01:38:15,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.49E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 2.04E+0,0,1,
01-01-21,01:39:15,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.45E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 2.00E+0,0,1,
01-01-21,01:40:17,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.47E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.95E+0,0,1,
01-01-21,01:41:17,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.52E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 2.00E+0,0,1,
01-01-21,01:42:19,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 1.51E-1,0,1,CH3,        ,1, 4.46E+0,0,1,CH4,        ,1, 2.34E+2,0,1,CH5,        ,1, 7.30E+2,0,1,CH6,        ,1, 1.96E+0,0,1,
